"INSEE","NOMCLAIR","CP","NOMSIMPLE","REGION","DEPARTEMENT","POP","POParr"
"58109","Entrains-sur-Nohain","58410","ENTRAINS SUR NOHAIN","27","58",909.999999999998,909
"58110","Epiry","58800","EPIRY","27","58",216,216
"58111","Fâchin","58430","FACHIN","27","58",113,113
"58112","La Fermeté","58160","LA FERMETE","27","58",691,691
"58113","Fertrève","58270","FERTREVE","27","58",133,133
"58114","Fléty","58170","FLETY","27","58",112,112
"58115","Fleury-sur-Loire","58240","FLEURY SUR LOIRE","27","58",241,241
"58116","Flez-Cuzy","58190","FLEZ CUZY","27","58",125,125
"58117","Fourchambault","58600","FOURCHAMBAULT","27","58",4620,4620
"58118","Fours","58250","FOURS","27","58",685,685
"58119","Frasnay-Reugny","58270","FRASNAY REUGNY","27","58",80,80
"58120","Gâcogne","58140","GACOGNE","27","58",258,258
"58121","Garchizy","58600","GARCHIZY","27","58",3850.99999999999,3850
"58122","Garchy","58150","GARCHY","27","58",429.999999999999,429
"58123","Germenay","58800","GERMENAY","27","58",141,141
"58124","Germigny-sur-Loire","58320","GERMIGNY SUR LOIRE","27","58",765.999999999997,765
"58125","Gien-sur-Cure","58230","GIEN SUR CURE","27","58",96,96
"58126","Gimouille","58470","GIMOUILLE","27","58",463.999999999999,463
"58127","Giry","58700","GIRY","27","58",215,215
"58128","Glux-en-Glenne","58370","GLUX EN GLENNE","27","58",103,103
"58129","Gouloux","58230","GOULOUX","27","58",186,186
"58130","Grenois","58420","GRENOIS","27","58",104,104
"58131","Guérigny","58130","GUERIGNY","27","58",2492,2492
"58132","Guipy","58420","GUIPY","27","58",252.000000000001,252
"58133","Héry","58800","HERY","27","58",66,66
"58134","Imphy","58160","IMPHY","27","58",3558.99999999999,3558
"58135","Isenay","58290","ISENAY","27","58",107,107
"58136","Jailly","58330","JAILLY","27","58",58,58
"58137","Lamenay-sur-Loire","58300","LAMENAY SUR LOIRE","27","58",55,55
"58138","Langeron","58240","LANGERON","27","58",406.999999999999,406
"58139","Lanty","58250","LANTY","27","58",127,127
"58140","Larochemillay","58370","LAROCHEMILLAY","27","58",251.999999999999,251
"58141","Lavault-de-Frétoy","58230","LAVAULT DE FRETOY","27","58",63,63
"58142","Limanton","58290","LIMANTON","27","58",232,232
"58143","Limon","58270","LIMON","27","58",156,156
"58144","Livry","58240","LIVRY","27","58",685,685
"58145","Lormes","58140","LORMES","27","58",1325,1325
"58146","Lucenay-lès-Aix","58380","LUCENAY LES AIX","27","58",1005,1005
"58147","Lurcy-le-Bourg","58700","LURCY LE BOURG","27","58",299,299
"58148","Luthenay-Uxeloup","58240","LUTHENAY UXELOUP","27","58",632,632
"58149","Luzy","58170","LUZY","27","58",1986.00000000001,1986
"58150","Lys","58190","LYS","27","58",102,102
"58151","La Machine","58260","LA MACHINE","27","58",3435,3435
"58152","Magny-Cours","58470","MAGNY COURS","27","58",1422,1422
"58153","Magny-Lormes","58800","MAGNY LORMES","27","58",69,69
"58154","La Maison-Dieu","58190","LA MAISON DIEU","27","58",131.000000000001,131
"58155","La Marche","58400","LA MARCHE","27","58",554,554
"58156","Marcy","58210","MARCY","27","58",168,168
"58157","Marigny-l'Église","58140","MARIGNY L EGLISE","27","58",309,309
"58158","Mars-sur-Allier","58240","MARS SUR ALLIER","27","58",287,287
"58159","Marigny-sur-Yonne","58800","MARIGNY SUR YONNE","27","58",206,206
"58160","Marzy","58180","MARZY","27","58",3667.99999999999,3667
"58161","Maux","58290","MAUX","27","58",140,140
"58162","Menestreau","58410","MENESTREAU","27","58",122,122
"58163","Menou","58210","MENOU","27","58",186,186
"58164","Mesves-sur-Loire","58400","MESVES SUR LOIRE","27","58",692,692
"58165","Metz-le-Comte","58190","METZ LE COMTE","27","58",165,165
"58166","Mhère","58140","MHERE","27","58",241.000000000001,241
"58168","Millay","58170","MILLAY","27","58",451,451
"58169","Moissy-Moulinot","58190","MOISSY MOULINOT","27","58",23.0000000000001,23
"58170","Monceaux-le-Comte","58190","MONCEAUX LE COMTE","27","58",129,129
"58171","Montapas","58110","MONTAPAS","27","58",285,285
"58172","Montambert","58250","MONTAMBERT","27","58",139,139
"58173","Montaron","58250","MONTARON","27","58",163,163
"58174","Montenoison","58700","MONTENOISON","27","58",122,122
"58175","Mont-et-Marré","58110","MONT ET MARRE","27","58",176,176
"58176","Montigny-aux-Amognes","58130","MONTIGNY AUX AMOGNES","27","58",578,578
"58177","Montigny-en-Morvan","58120","MONTIGNY EN MORVAN","27","58",328,328
"58178","Montigny-sur-Canne","58340","MONTIGNY SUR CANNE","27","58",152,152
"58179","Montreuillon","58800","MONTREUILLON","27","58",286,286
"58180","Montsauche-les-Settons","58230","MONTSAUCHE LES SETTONS","27","58",538,538
"58181","Moraches","58420","MORACHES","27","58",124,124
"58182","Moulins-Engilbert","58290","MOULINS ENGILBERT","27","58",1523,1523
"58183","Mouron-sur-Yonne","58800","MOURON SUR YONNE","27","58",101,101
"58184","Moussy","58700","MOUSSY","27","58",111,111
"58185","Moux-en-Morvan","58230","MOUX EN MORVAN","27","58",564,564
"58186","Murlin","58700","MURLIN","27","58",90,90
"58187","Myennes","58440","MYENNES","27","58",561,561
"58188","Nannay","58350","NANNAY","27","58",104,104
"58189","Narcy","58400","NARCY","27","58",543.000000000001,543
"58190","Neuffontaines","58190","NEUFFONTAINES","27","58",110,110
"58191","Neuilly","58420","NEUILLY","27","58",124,124
"58192","Neuville-lès-Decize","58300","NEUVILLE LES DECIZE","27","58",255.999999999999,256
"58193","Neuvy-sur-Loire","58450","NEUVY SUR LOIRE","27","58",1504.99999999999,1504
"58194","Nevers","58000","NEVERS","27","58",34841,34841
"58195","La Nocle-Maulaix","58250","LA NOCLE MAULAIX","27","58",294,294
"58196","Nolay","58700","NOLAY","27","58",365,365
"58197","Nuars","58190","NUARS","27","58",151.000000000001,151
"58198","Oisy","58500","OISY","27","58",335,335
"58199","Onlay","58370","ONLAY","27","58",157,157
"58200","Ouagne","58500","OUAGNE","27","58",161.999999999999,161
"58201","Oudan","58210","OUDAN","27","58",141,141
"58202","Ougny","58110","OUGNY","27","58",25,25
"58203","Oulon","58700","OULON","27","58",70.0000000000003,70
"58204","Ourouër","58130","OUROUER","27","58",341,341
"58205","Ouroux-en-Morvan","58230","OUROUX EN MORVAN","27","58",651,651
"58206","Parigny-la-Rose","58210","PARIGNY LA ROSE","27","58",39.9999999999999,39
"58207","Parigny-les-Vaux","58320","PARIGNY LES VAUX","27","58",984.000000000003,984
"58208","Pazy","58800","PAZY","27","58",314.999999999999,314
"58209","Perroy","58220","PERROY","27","58",175,175
"58210","Planchez","58230","PLANCHEZ","27","58",323.000000000001,323
"58211","Poil","58170","POIL","27","58",149,149
"58212","Poiseux","58130","POISEUX","27","58",340,340
"58213","Pougny","58200","POUGNY","27","58",482.999999999998,482
"58214","Pougues-les-Eaux","58320","POUGUES LES EAUX","27","58",2409.99999999999,2409
"58215","Pouilly-sur-Loire","58150","POUILLY SUR LOIRE","27","58",1694,1694
"58216","Pouques-Lormes","58140","POUQUES LORMES","27","58",163,163
"58217","Pousseaux","58500","POUSSEAUX","27","58",221,221
"58218","Prémery","58700","PREMERY","27","58",1909,1909
"58219","Préporché","58360","PREPORCHE","27","58",200,200
"58220","Raveau","58400","RAVEAU","27","58",708.000000000001,708
"58221","Rémilly","58250","REMILLY","27","58",158,158
"58222","Rix","58500","RIX","27","58",164,164
"58223","Rouy","58110","ROUY","27","58",616,616
"58224","Ruages","58190","RUAGES","27","58",112,112
"58225","Saincaize-Meauce","58470","SAINCAIZE MEAUCE","27","58",406,406
"58226","Saint-Agnan","58230","ST AGNAN","27","58",155.000000000001,155
"58227","Saint-Amand-en-Puisaye","58310","ST AMAND EN PUISAYE","27","58",1278,1278
"58228","Saint-Andelain","58150","ST ANDELAIN","27","58",513.000000000002,513
"58229","Saint-André-en-Morvan","58140","ST ANDRE EN MORVAN","27","58",286,286
"58230","Saint-Aubin-des-Chaumes","58190","ST AUBIN DES CHAUMES","27","58",87.0000000000004,87
"58231","Saint-Aubin-les-Forges","58130","ST AUBIN LES FORGES","27","58",427,427
"58232","Saint-Benin-d'Azy","58270","ST BENIN D AZY","27","58",1306,1306
"58233","Saint-Benin-des-Bois","58330","ST BENIN DES BOIS","27","58",173,173
"58234","Saint-Bonnot","58700","ST BONNOT","27","58",122,122
"58235","Saint-Brisson","58230","ST BRISSON","27","58",280.999999999999,280
"58236","Sainte-Colombe-des-Bois","58220","STE COLOMBE DES BOIS","27","58",115,115
"58237","Saint-Didier","58190","ST DIDIER","27","58",31,31
"58238","Saint-Éloi","58000","ST ELOI","27","58",2147,2147
"58239","Saint-Firmin","58270","ST FIRMIN","27","58",170,170
"58240","Saint-Franchy","58330","ST FRANCHY","27","58",73,73
"58241","Saint-Germain-Chassenay","58300","ST GERMAIN CHASSENAY","27","58",346.000000000001,346
"58242","Saint-Germain-des-Bois","58210","ST GERMAIN DES BOIS","27","58",110,110
"58243","Saint-Gratien-Savigny","58340","ST GRATIEN SAVIGNY","27","58",110,110
"58244","Saint-Hilaire-en-Morvan","58120","ST HILAIRE EN MORVAN","27","58",211,211
"58245","Saint-Hilaire-Fontaine","58300","ST HILAIRE FONTAINE","27","58",185,185
"58246","Saint-Honoré-les-Bains","58360","ST HONORE LES BAINS","27","58",809,809
"58247","Saint-Jean-aux-Amognes","58270","ST JEAN AUX AMOGNES","27","58",515.999999999999,515
"58248","Saint-Laurent-l'Abbaye","58150","ST LAURENT L ABBAYE","27","58",229,229
"58249","Saint-Léger-de-Fougeret","58120","ST LEGER DE FOUGERET","27","58",354.999999999999,355
"58250","Saint-Léger-des-Vignes","58300","ST LEGER DES VIGNES","27","58",1989,1989
"58251","Saint-Loup","58200","ST LOUP","27","58",494.999999999999,494
"58252","Saint-Malo-en-Donziois","58350","ST MALO EN DONZIOIS","27","58",131,131
"58253","Sainte-Marie","58330","STE MARIE","27","58",91,91
"58254","Saint-Martin-d'Heuille","58130","ST MARTIN D HEUILLE","27","58",602,602
"58255","Saint-Martin-du-Puy","58140","ST MARTIN DU PUY","27","58",280.000000000001,280
"58256","Saint-Martin-sur-Nohain","58150","ST MARTIN SUR NOHAIN","27","58",385.000000000002,385
"58257","Saint-Maurice","58330","ST MAURICE","27","58",54,54
"58258","Saint-Ouen-sur-Loire","58160","ST OUEN SUR LOIRE","27","58",558.999999999998,558
"58259","Saint-Parize-en-Viry","58300","ST PARIZE EN VIRY","27","58",182,182
"58260","Saint-Parize-le-Châtel","58490","ST PARIZE LE CHATEL","27","58",1306,1306
"58261","Saint-Père","58200","ST PERE","27","58",1147,1147
"58262","Saint-Péreuse","58110","ST PEREUSE","27","58",265,265
"58263","Saint-Pierre-du-Mont","58210","ST PIERRE DU MONT","27","58",202,202
"58264","Saint-Pierre-le-Moûtier","58240","ST PIERRE LE MOUTIER","27","58",2005,2005
"58265","Saint-Quentin-sur-Nohain","58150","ST QUENTIN SUR NOHAIN","27","58",116,116
"58266","Saint-Révérien","58420","ST REVERIEN","27","58",175,175
"58267","Saint-Saulge","58330","ST SAULGE","27","58",781,781
"58268","Saint-Seine","58250","ST SEINE","27","58",224.999999999999,224
"58269","Saint-Sulpice","58270","ST SULPICE","27","58",435.999999999998,435
"58270","Saint-Vérain","58310","ST VERAIN","27","58",343,343
"58271","Saizy","58190","SAIZY","27","58",198,198
"58272","Sardy-lès-Épiry","58800","SARDY LES EPIRY","27","58",141,141
"58273","Sauvigny-les-Bois","58160","SAUVIGNY LES BOIS","27","58",1550,1550
"58274","Savigny-Poil-Fol","58170","SAVIGNY POIL FOL","27","58",131,131
"58275","Saxi-Bourdon","58330","SAXI BOURDON","27","58",312,312
"58276","Sémelay","58360","SEMELAY","27","58",249,249
"58277","Sermages","58290","SERMAGES","27","58",201,201
"58278","Sermoise-sur-Loire","58000","SERMOISE SUR LOIRE","27","58",1586,1586
"58279","Sichamps","58700","SICHAMPS","27","58",188,188
"58280","Sougy-sur-Loire","58300","SOUGY SUR LOIRE","27","58",658,658
"58281","Suilly-la-Tour","58150","SUILLY LA TOUR","27","58",640.000000000002,640
"58282","Surgy","58500","SURGY","27","58",396,396
"58283","Taconnay","58420","TACONNAY","27","58",80,80
"58284","Talon","58190","TALON","27","58",45,45
"58285","Tamnay-en-Bazois","58110","TAMNAY EN BAZOIS","27","58",183,183
"58286","Tannay","58190","TANNAY","27","58",596,596
"58287","Tazilly","58170","TAZILLY","27","58",241,241
"58288","Teigny","58190","TEIGNY","27","58",105,105
"58289","Ternant","58250","TERNANT","27","58",220,220
"58290","Thaix","58250","THAIX","27","58",63,63
"58291","Thianges","58260","THIANGES","27","58",171,171
"58292","Tintury","58110","TINTURY","27","58",189,189
"58293","Toury-Lurcy","58300","TOURY LURCY","27","58",422,422
"58294","Toury-sur-Jour","58240","TOURY SUR JOUR","27","58",123.000000000001,123
"58295","Tracy-sur-Loire","58150","TRACY SUR LOIRE","27","58",952,952
"58296","Tresnay","58240","TRESNAY","27","58",188,188
"58297","Trois-Vèvres","58260","TROIS VEVRES","27","58",238,238
"58298","Tronsanges","58400","TRONSANGES","27","58",387,387
"58299","Trucy-l'Orgueilleux","58460","TRUCY L ORGUEILLEUX","27","58",225,225
"58300","Urzy","58130","URZY","27","58",1839,1839
"58301","Vandenesse","58290","VANDENESSE","27","58",338,338
"58302","Varennes-lès-Narcy","58400","VARENNES LES NARCY","27","58",966,966
"58303","Varennes-Vauzelles","58640","VARENNES VAUZELLES","27","58",9440,9440
"58304","Varzy","58210","VARZY","27","58",1264,1264
"58305","Vauclaix","58140","VAUCLAIX","27","58",129,129
"58306","Verneuil","58300","VERNEUIL","27","58",323.000000000001,323
"58307","Vielmanay","58150","VIELMANAY","27","58",188.999999999999,188
"58308","Vignol","58190","VIGNOL","27","58",70,70
"58309","Villapourçon","58370","VILLAPOURCON","27","58",447,447
"58310","Villiers-le-Sec","58210","VILLIERS LE SEC","27","58",52,52
"58311","Ville-Langy","58270","VILLE LANGY","27","58",292,292
"58312","Villiers-sur-Yonne","58500","VILLIERS SUR YONNE","27","58",291,291
"58313","Vitry-Laché","58420","VITRY LACHE","27","58",99,99
"59001","Abancourt","59268","ABANCOURT","32","59",461.000000000002,461
"59002","Abscon","59215","ABSCON","32","59",4315,4315
"59003","Aibes","59149","AIBES","32","59",378,378
"59004","Aix","59310","AIX","32","59",1122,1122
"59005","Allennes-les-Marais","59251","ALLENNES LES MARAIS","32","59",3387,3387
"59006","Amfroipret","59144","AMFROIPRET","32","59",236.999999999999,236
"59007","Anhiers","59194","ANHIERS","32","59",939,939
"59008","Aniche","59580","ANICHE","32","59",10536,10536
"59009","Villeneuve-d'Ascq","59491","VILLENEUVE D ASCQ","32","59",62616,62616
"59009","Villeneuve-d'Ascq","59493","VILLENEUVE D ASCQ","32","59",62616,62616
"59009","Villeneuve-d'Ascq","59650","VILLENEUVE D ASCQ","32","59",62616,62616
"59010","Anneux","59400","ANNEUX","32","59",269,269
"59011","Annoeullin","59112","ANNOEULLIN","32","59",10246,10246
"59012","Anor","59186","ANOR","32","59",3353.99999999999,3353
"59013","Anstaing","59152","ANSTAING","32","59",1347.00000000001,1347
"59014","Anzin","59410","ANZIN","32","59",13092,13092
"59015","Arleux","59151","ARLEUX","32","59",3001,3001
"59016","Armbouts-Cappel","59380","ARMBOUTS CAPPEL","32","59",2398.00000000001,2398
"59017","Armentières","59280","ARMENTIERES","32","59",25978,25978
"59018","Arnèke","59285","ARNEKE","32","59",1609,1609
"59019","Artres","59269","ARTRES","32","59",1034,1034
"59021","Assevent","59600","ASSEVENT","32","59",1857.99999999999,1857
"59022","Attiches","59551","ATTICHES","32","59",2259,2259
"59023","Aubencheul-au-Bac","59265","AUBENCHEUL AU BAC","32","59",487,487
"59024","Auberchicourt","59165","AUBERCHICOURT","32","59",4399,4399
"59025","Aubers","59249","AUBERS","32","59",1536.00000000001,1536
"59026","Aubigny-au-Bac","59265","AUBIGNY AU BAC","32","59",1206,1206
"59027","Aubry-du-Hainaut","59494","AUBRY DU HAINAUT","32","59",1452,1452
"59028","Auby","59950","AUBY","32","59",7369,7369
"59029","Auchy-lez-Orchies","59310","AUCHY LEZ ORCHIES","32","59",1517,1517
"59031","Audignies","59570","AUDIGNIES","32","59",325.999999999999,325
"59032","Aulnoy-lez-Valenciennes","59300","AULNOY LEZ VALENCIENNES","32","59",7403,7403
"59033","Aulnoye-Aymeries","59620","AULNOYE AYMERIES","32","59",8816,8816
"59034","Avelin","59710","AVELIN","32","59",2628,2628
"59035","Avesnelles","59440","AVESNELLES","32","59",2494,2494
"59036","Avesnes-sur-Helpe","59440","AVESNES SUR HELPE","32","59",4777.99999999999,4777
"59037","Avesnes-les-Aubert","59129","AVESNES LES AUBERT","32","59",3607,3607
"59038","Avesnes-le-Sec","59296","AVESNES LE SEC","32","59",1430,1430
"59039","Awoingt","59400","AWOINGT","32","59",883.000000000004,883
"59041","Bachant","59138","BACHANT","32","59",2365,2365
"59042","Bachy","59830","BACHY","32","59",1605,1605
"59043","Bailleul","59270","BAILLEUL","32","59",14389,14389
"59044","Baisieux","59780","BAISIEUX","32","59",4611.00000000001,4611
"59045","Baives","59132","BAIVES","32","59",162,162
"59046","Bambecque","59470","BAMBECQUE","32","59",750,750
"59047","Banteux","59266","BANTEUX","32","59",336,336
"59048","Bantigny","59554","BANTIGNY","32","59",489.999999999999,489
"59049","Bantouzelle","59266","BANTOUZELLE","32","59",414,414
"59050","Bas-Lieu","59440","BAS LIEU","32","59",347,347
"59051","La Bassée","59480","LA BASSEE","32","59",6565,6565
"59052","Bauvin","59221","BAUVIN","32","59",5306,5306
"59053","Bavay","59570","BAVAY","32","59",3394.00000000001,3394
"59054","Bavinchove","59670","BAVINCHOVE","32","59",935,935
"59055","Bazuel","59360","BAZUEL","32","59",552,552
"59056","Beaucamps-Ligny","59134","BEAUCAMPS LIGNY","32","59",866,866
"59057","Beaudignies","59530","BEAUDIGNIES","32","59",566,566
"59058","Beaufort","59330","BEAUFORT","32","59",970,970
"59059","Beaumont-en-Cambrésis","59540","BEAUMONT EN CAMBRESIS","32","59",473.000000000001,473
"59060","Beaurain","59730","BEAURAIN","32","59",217,217
"59061","Beaurepaire-sur-Sambre","59550","BEAUREPAIRE SUR SAMBRE","32","59",254,254
"59062","Beaurieux","59740","BEAURIEUX","32","59",161,161
"59063","Beauvois-en-Cambrésis","59157","BEAUVOIS EN CAMBRESIS","32","59",2132,2132
"59064","Bellaing","59135","BELLAING","32","59",1168,1168
"59065","Bellignies","59570","BELLIGNIES","32","59",866,866
"59066","Bérelles","59740","BERELLES","32","59",163,163
"59067","Bergues","59380","BERGUES","32","59",3889.00000000001,3889
"59068","Berlaimont","59145","BERLAIMONT","32","59",3122,3122
"59069","Bermerain","59213","BERMERAIN","32","59",684,684
"59070","Bermeries","59570","BERMERIES","32","59",383,383
"59071","Bersée","59235","BERSEE","32","59",2220,2220
"59072","Bersillies","59600","BERSILLIES","32","59",254,254
